File:	06_07_21_blt.pgc

Блок 1
Title:	
ADC:	E-140
Started:	01.01.2001 3:28:50
Channels:	3
Rate:	200
Step:	0.005
Duration:	505.835
Size:	101168
Время, s	Nx	Ny	Nz
457.865	-0.5013	0.0926	-0.0037
457.87	-0.5013	0.0926	-0.0037
457.875	-0.5013	0.0938	-0.0024
457.88	-0.5	0.0926	-0.0037
457.885	-0.5013	0.0951	-0.0024
457.89	-0.5013	0.0938	-0.0024
457.895	-0.5	0.0938	-0.0037
457.9	-0.5	0.0926	-0.0037
457.905	-0.5013	0.0938	-0.0037
457.91	-0.5	0.0938	-0.0037
457.915	-0.5013	0.0926	-0.0024
457.92	-0.5013	0.0938	-0.0024
457.925	-0.5013	0.0938	-0.0024
457.93	-0.5	0.0938	-0.0037
457.935	-0.5	0.0926	-0.0024
457.94	-0.5013	0.0938	-0.0049
457.945	-0.5013	0.0926	-0.0037
457.95	-0.5025	0.0926	-0.0037
457.955	-0.5013	0.0926	-0.0037
457.96	-0.5013	0.0913	-0.0024
457.965	-0.5013	0.0913	-0.0037
457.97	-0.5013	0.0926	-0.0037
457.975	-0.5013	0.0926	-0.0049
457.98	-0.5013	0.0913	-0.0049
457.985	-0.5013	0.0938	-0.0037
457.99	-0.5	0.0926	-0.0024
457.995	-0.5	0.0913	-0.0037
458	-0.5025	0.0913	-0.0037
458.005	-0.5013	0.0926	-0.0024
458.01	-0.5013	0.0913	-0.0037
458.015	-0.5013	0.0913	-0.0049
458.02	-0.5025	0.0913	-0.0037
458.025	-0.5025	0.0913	-0.0037
458.03	-0.5025	0.0926	-0.0037
458.035	-0.5013	0.0926	-0.0049
458.04	-0.5013	0.09	-0.0011
458.045	-0.5013	0.0913	-0.0037
458.05	-0.5025	0.0913	-0.0037
458.055	-0.5013	0.0913	-0.0049
458.06	-0.5025	0.0926	-0.0049
458.065	-0.5013	0.0926	-0.0024
458.07	-0.5013	0.0913	-0.0037
458.075	-0.5013	0.0913	-0.0037
458.08	-0.5025	0.09	-0.0024
458.085	-0.5	0.0913	-0.0037
458.09	-0.5	0.09	-0.0037
458.095	-0.5013	0.0913	-0.0037
458.1	-0.5	0.0926	-0.0049
458.105	-0.5	0.0926	-0.0024
458.11	-0.5	0.0926	-0.0037
458.115	-0.5	0.0926	-0.0037
458.12	-0.5013	0.09	-0.0024
458.125	-0.5	0.09	-0.0049
458.13	-0.5013	0.09	-0.0049
458.135	-0.5013	0.0926	-0.0049
458.14	-0.5025	0.0913	-0.0024
458.145	-0.5	0.0913	-0.0049
458.15	-0.5013	0.09	-0.0037
458.155	-0.5013	0.0926	-0.0037
458.16	-0.5013	0.0913	-0.0024
458.165	-0.5025	0.09	-0.0024
458.17	-0.5013	0.0913	-0.0049
458.175	-0.5013	0.09	-0.0024
458.18	-0.5013	0.0913	-0.0024
458.185	-0.5013	0.09	-0.0037
458.19	-0.5025	0.09	-0.0037
458.195	-0.5013	0.09	-0.0037
458.2	-0.5013	0.09	-0.0024
458.205	-0.4987	0.0913	-0.0037
458.21	-0.5025	0.09	-0.0037
458.215	-0.5	0.0926	-0.0037
458.22	-0.5013	0.0888	-0.0037
458.225	-0.4987	0.0913	-0.0037
458.23	-0.5025	0.09	-0.0037
458.235	-0.5025	0.09	-0.0037
458.24	-0.5038	0.09	-0.0037
458.245	-0.5013	0.09	-0.0049
458.25	-0.5013	0.09	-0.0037
458.255	-0.5013	0.09	-0.0037
458.26	-0.5025	0.09	-0.0037
458.265	-0.5	0.09	-0.0024
458.27	-0.5	0.09	-0.0049
458.275	-0.5013	0.09	-0.0024
458.28	-0.5013	0.09	-0.0037
458.285	-0.5038	0.09	-0.0037
458.29	-0.5025	0.0888	-0.0037
458.295	-0.5013	0.09	-0.0024
458.3	-0.5038	0.09	-0.0037
458.305	-0.5	0.0888	-0.0037
458.31	-0.5025	0.0888	-0.0049
458.315	-0.5013	0.09	-0.0024
458.32	-0.5013	0.0888	-0.0049
458.325	-0.5	0.0888	-0.0037
458.33	-0.5013	0.09	-0.0024
458.335	-0.5013	0.09	-0.0049
458.34	-0.5038	0.09	-0.0037
458.345	-0.5	0.0913	-0.0037
458.35	-0.5025	0.0888	-0.0075
458.355	-0.5013	0.09	-0.0049
458.36	-0.5025	0.0888	-0.0037
458.365	-0.5025	0.0913	-0.0037
458.37	-0.5025	0.0875	-0.0049
458.375	-0.5025	0.09	-0.0037
458.38	-0.5025	0.09	-0.0024
458.385	-0.5013	0.0888	-0.0037
458.39	-0.5013	0.0888	-0.0049
458.395	-0.5	0.09	-0.0037
458.4	-0.5038	0.0888	-0.0049
458.405	-0.5038	0.0888	-0.0024
458.41	-0.5013	0.0875	-0.0049
458.415	-0.5	0.09	-0.0049
458.42	-0.5025	0.0888	-0.0049
458.425	-0.5025	0.09	-0.0037
458.43	-0.5013	0.0888	-0.0037
458.435	-0.5013	0.09	-0.0049
458.44	-0.5013	0.09	-0.0024
458.445	-0.5025	0.09	-0.0024
458.45	-0.5013	0.09	-0.0037
458.455	-0.5013	0.0888	-0.0037
458.46	-0.5038	0.0875	-0.0037
458.465	-0.5038	0.09	-0.0024
458.47	-0.5013	0.0888	-0.0062
458.475	-0.5013	0.0888	-0.0037
458.48	-0.5013	0.0888	-0.0037
458.485	-0.5025	0.0888	-0.0049
458.49	-0.5025	0.0888	-0.0037
458.495	-0.5038	0.0875	-0.0024
458.5	-0.5025	0.0875	-0.0024
458.505	-0.5038	0.0888	-0.0024
458.51	-0.5025	0.0888	-0.0037
458.515	-0.5013	0.0888	-0.0037
458.52	-0.5025	0.0888	-0.0037
458.525	-0.5013	0.0888	-0.0011
458.53	-0.5013	0.0875	-0.0049
458.535	-0.5025	0.09	-0.0037
458.54	-0.5013	0.0888	-0.0049
458.545	-0.5025	0.0875	-0.0037
458.55	-0.5025	0.0888	-0.0049
458.555	-0.5	0.0875	-0.0024
458.56	-0.5025	0.0888	-0.0037
458.565	-0.5038	0.0875	-0.0024
458.57	-0.5025	0.0888	-0.0037
458.575	-0.5	0.0888	-0.0037
458.58	-0.5025	0.0875	-0.0049
458.585	-0.5025	0.0888	-0.0037
458.59	-0.5025	0.0875	-0.0024
458.595	-0.5013	0.0875	-0.0037
458.6	-0.5013	0.0875	-0.0037
458.605	-0.5038	0.0888	-0.0037
458.61	-0.5013	0.0875	-0.0049
458.615	-0.5025	0.0888	-0.0037
458.62	-0.5013	0.0888	-0.0037
458.625	-0.5025	0.0875	-0.0037
458.63	-0.5025	0.0888	-0.0024
458.635	-0.5013	0.0875	-0.0011
458.64	-0.5025	0.0875	-0.0037
458.645	-0.5038	0.0862	-0.0037
458.65	-0.5025	0.0888	-0.0024
458.655	-0.5038	0.0888	-0.0037
458.66	-0.5013	0.0888	-0.0037
458.665	-0.5038	0.0888	-0.0037
458.67	-0.5025	0.0888	-0.0037
458.675	-0.5038	0.09	-0.0024
458.68	-0.5025	0.0875	-0.0037
458.685	-0.5038	0.0875	-0.0037
458.69	-0.5025	0.0888	-0.0037
458.695	-0.5025	0.0888	-0.0024
458.7	-0.5025	0.0888	-0.0037
458.705	-0.5025	0.0875	-0.0024
458.71	-0.5013	0.0888	-0.0049
458.715	-0.5025	0.0875	-0.0037
458.72	-0.5025	0.0862	-0.0024
458.725	-0.5038	0.0875	-0.0049
458.73	-0.5025	0.0875	-0.0037
458.735	-0.5025	0.0862	-0.0024
458.74	-0.5013	0.0888	-0.0037
458.745	-0.5038	0.0875	-0.0024
458.75	-0.5013	0.0875	-0.0037
458.755	-0.5013	0.0862	-0.0037
458.76	-0.5013	0.0862	-0.0037
458.765	-0.5025	0.0875	-0.0024
458.77	-0.5025	0.0862	-0.0037
458.775	-0.5025	0.0875	-0.0037
458.78	-0.5013	0.0875	-0.0037
458.785	-0.5025	0.0862	-0.0024
458.79	-0.5025	0.0862	-0.0037
458.795	-0.5013	0.0875	-0.0037
458.8	-0.5013	0.0875	-0.0024
458.805	-0.5025	0.0875	-0.0049
458.81	-0.5025	0.0862	-0.0011
458.815	-0.5013	0.0875	-0.0037
458.82	-0.5013	0.0875	-0.0037
458.825	-0.5025	0.0862	-0.0049
458.83	-0.5025	0.0875	-0.0037
458.835	-0.5025	0.0875	-0.0037
458.84	-0.5013	0.0875	-0.0024
458.845	-0.5038	0.0862	-0.0037
458.85	-0.5025	0.0875	-0.0049
458.855	-0.5025	0.0875	-0.0037
458.86	-0.5013	0.0875	-0.0049
458.865	-0.5025	0.0862	-0.0037
458.87	-0.5013	0.0888	-0.0037
458.875	-0.5038	0.0875	-0.0037
458.88	-0.5013	0.0888	-0.0024
458.885	-0.5038	0.0875	-0.0049
458.89	-0.5025	0.0875	-0.0037
458.895	-0.5025	0.0862	-0.0037
458.9	-0.5025	0.0875	-0.0037
458.905	-0.5013	0.0875	-0.0037
458.91	-0.5025	0.0888	-0.0062
458.915	-0.5013	0.0875	-0.0037
458.92	-0.5025	0.0875	-0.0049
458.925	-0.5038	0.0875	-0.0037
458.93	-0.5025	0.0875	-0.0037
458.935	-0.5025	0.0862	-0.0049
458.94	-0.5013	0.0862	-0.0024
458.945	-0.5013	0.0888	-0.0024
458.95	-0.5025	0.0875	-0.0024
458.955	-0.5025	0.0875	-0.0037
458.96	-0.5013	0.0862	-0.0024
458.965	-0.5051	0.0875	-0.0049
458.97	-0.5025	0.0862	-0.0024
458.975	-0.5013	0.0862	-0.0037
458.98	-0.5025	0.0875	-0.0024
458.985	-0.5038	0.0875	-0.0037
458.99	-0.5025	0.0862	-0.0037
458.995	-0.5025	0.0875	-0.0037
459	-0.5013	0.0875	-0.0024
459.005	-0.5038	0.0875	-0.0037
459.01	-0.5025	0.0862	-0.0037
459.015	-0.5025	0.0862	-0.0037
459.02	-0.5038	0.0862	-0.0024
459.025	-0.5038	0.0875	-0.0037
459.03	-0.5013	0.0862	-0.0037
459.035	-0.5038	0.0862	-0.0049
459.04	-0.5013	0.0875	-0.0037
459.045	-0.5025	0.0862	-0.0037
459.05	-0.5013	0.0862	-0.0037
459.055	-0.5013	0.0862	-0.0049
459.06	-0.5025	0.0875	-0.0037
459.065	-0.5038	0.0862	-0.0037
459.07	-0.5025	0.085	-0.0037
459.075	-0.5013	0.0862	-0.0037
459.08	-0.5025	0.0875	-0.0024
459.085	-0.5038	0.0862	-0.0049
459.09	-0.5025	0.0862	-0.0024
459.095	-0.5025	0.0862	-0.0037
459.1	-0.5025	0.0875	-0.0037
459.105	-0.5025	0.0875	-0.0024
459.11	-0.5013	0.0875	-0.0037
459.115	-0.5013	0.0862	-0.0024
459.12	-0.5025	0.0888	-0.0024
459.125	-0.5025	0.0862	-0.0037
459.13	-0.5013	0.0862	-0.0037
459.135	-0.5025	0.0862	-0.0024
459.14	-0.5038	0.0875	-0.0024
459.145	-0.5038	0.0875	-0.0024
459.15	-0.5025	0.0862	-0.0037
459.155	-0.5038	0.0875	-0.0062
459.16	-0.5025	0.0862	-0.0024
459.165	-0.5038	0.0862	-0.0049
459.17	-0.5013	0.0875	-0.0037
459.175	-0.5038	0.0862	-0.0037
459.18	-0.5025	0.0862	-0.0037
459.185	-0.5051	0.085	-0.0037
459.19	-0.5013	0.0862	-0.0037
459.195	-0.5038	0.085	-0.0024
459.2	-0.5013	0.0862	-0.0037
459.205	-0.5038	0.0862	-0.0049
459.21	-0.5013	0.0875	-0.0037
459.215	-0.5025	0.085	-0.0037
459.22	-0.5025	0.085	-0.0011
459.225	-0.5038	0.085	-0.0024
459.23	-0.5025	0.0862	-0.0011
459.235	-0.5025	0.0862	-0.0049
459.24	-0.5013	0.0862	-0.0024
459.245	-0.5038	0.085	-0.0037
459.25	-0.5025	0.0862	-0.0024
459.255	-0.5038	0.0862	-0.0037
459.26	-0.5038	0.0875	-0.0024
459.265	-0.5025	0.085	-0.0049
459.27	-0.5013	0.0862	-0.0037
459.275	-0.5051	0.085	-0.0037
459.28	-0.5013	0.085	-0.0024
459.285	-0.5025	0.085	-0.0037
459.29	-0.5038	0.0875	-0.0037
459.295	-0.5038	0.0837	-0.0037
459.3	-0.5025	0.0875	-0.0024
459.305	-0.5038	0.085	-0.0049
459.31	-0.5013	0.0875	-0.0024
459.315	-0.5051	0.085	-0.0049
459.32	-0.5025	0.0837	-0.0037
459.325	-0.5038	0.0862	-0.0049
459.33	-0.5025	0.0862	-0.0037
459.335	-0.5025	0.085	-0.0037
459.34	-0.5025	0.0862	-0.0037
459.345	-0.5025	0.085	-0.0037
459.35	-0.5025	0.085	-0.0024
459.355	-0.5038	0.0875	-0.0037
459.36	-0.5013	0.0862	-0.0037
459.365	-0.5025	0.085	-0.0037
459.37	-0.5025	0.085	-0.0049
459.375	-0.5038	0.085	-0.0024
459.38	-0.5025	0.0862	-0.0037
459.385	-0.5025	0.0862	-0.0037
459.39	-0.5025	0.0862	-0.0037
459.395	-0.5013	0.085	-0.0049
459.4	-0.5025	0.0862	-0.0037
459.405	-0.5025	0.085	-0.0037
459.41	-0.5025	0.0875	-0.0037
459.415	-0.5025	0.085	-0.0049
459.42	-0.5025	0.0862	-0.0024
459.425	-0.5025	0.085	-0.0037
459.43	-0.5038	0.085	-0.0037
459.435	-0.5013	0.085	-0.0037
459.44	-0.5013	0.0862	-0.0037
459.445	-0.5025	0.085	-0.0024
459.45	-0.5013	0.085	-0.0037
459.455	-0.5025	0.085	-0.0037
459.46	-0.5025	0.085	-0.0024
459.465	-0.5038	0.085	-0.0024
459.47	-0.5025	0.085	-0.0024
459.475	-0.5	0.0862	-0.0037
459.48	-0.5025	0.0862	-0.0037
459.485	-0.5025	0.085	-0.0024
459.49	-0.5013	0.085	-0.0037
459.495	-0.5	0.085	-0.0037
459.5	-0.5013	0.0862	-0.0011
459.505	-0.5038	0.085	-0.0037
459.51	-0.5025	0.0862	-0.0024
459.515	-0.5013	0.085	-0.0037
459.52	-0.5025	0.085	-0.0024
459.525	-0.5013	0.085	-0.0024
459.53	-0.5025	0.085	-0.0024
459.535	-0.5038	0.085	-0.0024
459.54	-0.5013	0.0862	-0.0024
459.545	-0.5038	0.0862	-0.0037
459.55	-0.5025	0.0862	-0.0037
459.555	-0.5013	0.085	-0.0037
459.56	-0.5025	0.0862	-0.0037
459.565	-0.5025	0.085	-0.0037
459.57	-0.5013	0.0862	-0.0037
459.575	-0.5038	0.085	-0.0024
459.58	-0.5025	0.085	-0.0011
459.585	-0.5025	0.085	-0.0049
459.59	-0.5025	0.085	-0.0024
459.595	-0.5013	0.085	-0.0049
459.6	-0.5013	0.0862	-0.0037
459.605	-0.5025	0.085	-0.0024
459.61	-0.5038	0.085	-0.0037
459.615	-0.5025	0.085	-0.0037
459.62	-0.5038	0.0837	-0.0024
459.625	-0.5025	0.085	-0.0049
459.63	-0.5025	0.085	-0.0049
459.635	-0.5025	0.085	-0.0049
459.64	-0.5025	0.0862	-0.0024
459.645	-0.5038	0.085	-0.0037
459.65	-0.5025	0.085	-0.0037
459.655	-0.5025	0.0837	-0.0037
459.66	-0.5025	0.0837	-0.0037
459.665	-0.5038	0.085	-0.0037
459.67	-0.5025	0.0862	-0.0037
459.675	-0.5013	0.085	-0.0037
459.68	-0.5025	0.085	-0.0024
459.685	-0.5025	0.0862	-0.0037
459.69	-0.5025	0.085	-0.0037
459.695	-0.5025	0.085	-0.0024
459.7	-0.5025	0.0837	-0.0037
459.705	-0.5025	0.085	-0.0037
459.71	-0.5025	0.0862	-0.0037
459.715	-0.5025	0.085	-0.0037
459.72	-0.5025	0.085	-0.0037
459.725	-0.5025	0.085	-0.0024
459.73	-0.5038	0.085	-0.0037
459.735	-0.5038	0.0837	-0.0037
459.74	-0.5013	0.0862	-0.0062
459.745	-0.5025	0.0837	-0.0037
459.75	-0.5038	0.085	-0.0024
459.755	-0.5025	0.085	-0.0037
459.76	-0.5025	0.085	-0.0024
459.765	-0.5025	0.0862	-0.0037
459.77	-0.5025	0.0837	-0.0037
459.775	-0.5025	0.0837	-0.0049
459.78	-0.5025	0.0837	-0.0062
459.785	-0.5025	0.085	-0.0049
459.79	-0.5013	0.085	-0.0024
459.795	-0.5025	0.085	-0.0037
459.8	-0.5025	0.085	-0.0075
459.805	-0.5025	0.0862	-0.0024
459.81	-0.5025	0.0837	-0.0037
459.815	-0.5025	0.0837	-0.0037
459.82	-0.5025	0.0837	-0.0062
459.825	-0.5038	0.0875	-0.0037
459.83	-0.5025	0.085	-0.0062
459.835	-0.5013	0.0837	-0.0049
459.84	-0.5025	0.085	-0.0062
459.845	-0.5013	0.0862	-0.0024
459.85	-0.5025	0.085	-0.0037
459.855	-0.5025	0.085	-0.0037
459.86	-0.5025	0.085	-0.0075
459.865	-0.5025	0.085	-0.0024
459.87	-0.5038	0.085	-0.0049
459.875	-0.5025	0.0837	-0.0049
459.88	-0.5025	0.085	-0.0062
459.885	-0.5013	0.085	-0.0037
459.89	-0.5038	0.085	-0.0049
459.895	-0.5025	0.0837	-0.0024
459.9	-0.5025	0.0837	-0.0062
459.905	-0.5025	0.085	-0.0037
459.91	-0.5025	0.0837	-0.0037
459.915	-0.5025	0.0837	-0.0037
459.92	-0.5038	0.0837	-0.0049
459.925	-0.5025	0.0875	-0.0037
459.93	-0.5025	0.0837	-0.0049
459.935	-0.5025	0.085	-0.0037
459.94	-0.5038	0.0837	-0.0049
459.945	-0.5038	0.085	-0.0024
459.95	-0.5025	0.085	-0.0037
459.955	-0.5025	0.085	-0.0037
459.96	-0.5025	0.0837	-0.0049
459.965	-0.5025	0.0862	-0.0024
459.97	-0.5025	0.085	-0.0024
459.975	-0.5013	0.085	-0.0049
459.98	-0.5025	0.085	-0.0049
459.985	-0.5025	0.0862	-0.0024
459.99	-0.5038	0.0837	-0.0037
459.995	-0.5013	0.085	-0.0037
460	-0.5038	0.0837	-0.0049
460.005	-0.5025	0.0862	-0.0024
460.01	-0.5025	0.0837	-0.0037
460.015	-0.5038	0.0837	-0.0037
460.02	-0.5038	0.0837	-0.0037
460.025	-0.5038	0.0862	-0.0024
460.03	-0.5038	0.085	-0.0049
460.035	-0.5038	0.0837	-0.0024
460.04	-0.5038	0.085	-0.0062
460.045	-0.5025	0.0837	-0.0024
460.05	-0.5025	0.0824	-0.0049
460.055	-0.5025	0.0837	-0.0037
460.06	-0.5025	0.0837	-0.0037
460.065	-0.5025	0.085	-0.0037
460.07	-0.5025	0.0837	-0.0049
460.075	-0.5025	0.0824	-0.0037
460.08	-0.5025	0.0824	-0.0049
460.085	-0.5025	0.0862	-0.0024
460.09	-0.5025	0.0824	-0.0062
460.095	-0.5013	0.085	-0.0037
460.1	-0.5025	0.0862	-0.0037
460.105	-0.5025	0.085	-0.0037
460.11	-0.5038	0.0824	-0.0024
460.115	-0.5038	0.0837	-0.0037
460.12	-0.5038	0.0824	-0.0037
460.125	-0.5038	0.0837	-0.0037
460.13	-0.5038	0.0824	-0.0037
460.135	-0.5013	0.0824	-0.0037
460.14	-0.5038	0.0824	-0.0062
460.145	-0.5025	0.0837	-0.0037
460.15	-0.5025	0.0824	-0.0024
460.155	-0.5038	0.0824	-0.0049
460.16	-0.5025	0.0824	-0.0049
460.165	-0.5025	0.0824	-0.0011
460.17	-0.5038	0.0812	-0.0024
460.175	-0.5025	0.0824	-0.0049
460.18	-0.5025	0.0824	-0.0049
460.185	-0.5013	0.085	-0.0024
460.19	-0.5025	0.0824	-0.0037
460.195	-0.5025	0.0824	-0.0037
460.2	-0.5025	0.0824	-0.0049
460.205	-0.5025	0.0837	-0.0024
460.21	-0.5038	0.0824	-0.0011
460.215	-0.5025	0.0837	-0.0024
460.22	-0.5038	0.0837	-0.0049
460.225	-0.5025	0.0837	-0.0024
460.23	-0.5025	0.0824	-0.0062
460.235	-0.5038	0.0824	-0.0024
460.24	-0.5038	0.0824	-0.0049
460.245	-0.5025	0.085	-0.0024
460.25	-0.5051	0.0824	-0.0024
460.255	-0.5013	0.0824	-0.0037
460.26	-0.5051	0.0824	-0.0049
460.265	-0.5025	0.0837	-0.0024
460.27	-0.5038	0.0824	0.0001
460.275	-0.5038	0.0837	-0.0049
460.28	-0.5038	0.0824	-0.0037
460.285	-0.5025	0.0837	-0.0024
460.29	-0.5038	0.0824	-0.0011
460.295	-0.5038	0.0824	-0.0037
460.3	-0.5038	0.0824	-0.0049
460.305	-0.5038	0.0824	-0.0024
460.31	-0.5038	0.0812	-0.0037
460.315	-0.5038	0.0812	-0.0024
460.32	-0.5038	0.0812	-0.0037
460.325	-0.5025	0.0812	-0.0024
460.33	-0.5038	0.0799	-0.0011
460.335	-0.5038	0.0824	-0.0024
460.34	-0.5038	0.0799	-0.0049
460.345	-0.5025	0.0812	-0.0037
460.35	-0.5038	0.0786	-0.0011
460.355	-0.5038	0.0812	-0.0037
460.36	-0.5038	0.0799	-0.0049
460.365	-0.5038	0.0812	-0.0024
460.37	-0.5051	0.0799	-0.0024
460.375	-0.5038	0.0812	-0.0024
460.38	-0.5025	0.0799	-0.0037
460.385	-0.5025	0.0799	-0.0037
460.39	-0.5038	0.0786	-0.0024
460.395	-0.5038	0.0812	-0.0024
460.4	-0.5038	0.0786	-0.0049
460.405	-0.5038	0.0799	-0.0024
460.41	-0.5038	0.0799	-0.0024
460.415	-0.5038	0.0799	-0.0037
460.42	-0.5025	0.0786	-0.0049
460.425	-0.5038	0.0786	-0.0037
460.43	-0.5038	0.0774	-0.0024
460.435	-0.5038	0.0786	-0.0011
460.44	-0.5038	0.0799	-0.0049
460.445	-0.5025	0.0812	-0.0024
460.45	-0.5051	0.0786	-0.0024
460.455	-0.5038	0.0774	-0.0011
460.46	-0.5038	0.0799	-0.0049
460.465	-0.5013	0.0786	-0.0037
460.47	-0.5025	0.0786	-0.0011
460.475	-0.5038	0.0799	-0.0037
460.48	-0.5038	0.0786	-0.0049
460.485	-0.5038	0.0799	-0.0037
460.49	-0.5038	0.0786	0.0001
460.495	-0.5051	0.0786	-0.0037
460.5	-0.5038	0.0799	-0.0049
460.505	-0.5051	0.0786	-0.0037
460.51	-0.5038	0.0786	-0.0024
460.515	-0.5038	0.0774	-0.0037
460.52	-0.5038	0.0786	-0.0049
460.525	-0.5025	0.0812	-0.0037
460.53	-0.5038	0.0786	-0.0037
460.535	-0.5051	0.0786	-0.0037
460.54	-0.5038	0.0799	-0.0037
460.545	-0.5038	0.0812	-0.0037
460.55	-0.5038	0.0786	-0.0024
460.555	-0.5038	0.0799	-0.0037
460.56	-0.5051	0.0799	-0.0037
460.565	-0.5025	0.0812	-0.0024
460.57	-0.5025	0.0812	-0.0024
460.575	-0.5038	0.0799	-0.0037
460.58	-0.5051	0.0799	-0.0024
460.585	-0.5038	0.0799	-0.0024
460.59	-0.5025	0.0812	-0.0024
460.595	-0.5051	0.0799	-0.0049
460.6	-0.5038	0.0812	-0.0037
460.605	-0.5038	0.0824	-0.0037
460.61	-0.5038	0.0824	-0.0024
460.615	-0.5051	0.0824	-0.0037
460.62	-0.5038	0.0837	-0.0049
460.625	-0.5025	0.0837	-0.0024
460.63	-0.5025	0.0837	-0.0037
460.635	-0.5051	0.0837	-0.0049
460.64	-0.5025	0.0837	-0.0037
460.645	-0.5013	0.0862	-0.0024
460.65	-0.5013	0.085	-0.0024
460.655	-0.5013	0.085	-0.0037
460.66	-0.5038	0.0862	-0.0024
460.665	-0.5038	0.0837	-0.0024
460.67	-0.5025	0.085	-0.0024
460.675	-0.5025	0.085	-0.0037
460.68	-0.5025	0.085	-0.0037
460.685	-0.5025	0.085	-0.0037
460.69	-0.5025	0.0837	-0.0011
460.695	-0.5038	0.085	-0.0037
460.7	-0.5025	0.085	-0.0037
460.705	-0.5038	0.0862	-0.0011
460.71	-0.5038	0.085	-0.0024
460.715	-0.5038	0.085	-0.0037
460.72	-0.5025	0.085	-0.0037
460.725	-0.5025	0.0875	-0.0011
460.73	-0.5025	0.0862	-0.0049
460.735	-0.5025	0.0862	-0.0062
460.74	-0.5013	0.0862	-0.0062
460.745	-0.5025	0.0862	-0.0024
460.75	-0.5038	0.0862	-0.0024
460.755	-0.5025	0.0862	-0.0037
460.76	-0.5025	0.085	-0.0037
460.765	-0.5013	0.0875	-0.0011
460.77	-0.5025	0.0875	-0.0024
460.775	-0.5025	0.0875	-0.0037
460.78	-0.5013	0.0875	-0.0037
460.785	-0.5	0.0875	-0.0037
460.79	-0.5025	0.0875	-0.0024
460.795	-0.5025	0.0862	-0.0037
460.8	-0.5025	0.085	-0.0024
460.805	-0.5013	0.0862	-0.0024
460.81	-0.5025	0.085	-0.0037
460.815	-0.5025	0.085	-0.0037
460.82	-0.5025	0.0862	-0.0024
460.825	-0.5025	0.0837	-0.0011
460.83	-0.5038	0.0837	-0.0024
460.835	-0.5025	0.085	-0.0024
460.84	-0.5025	0.0837	-0.0024
460.845	-0.5025	0.0824	-0.0024
460.85	-0.5013	0.0812	-0.0037
460.855	-0.5013	0.0837	-0.0037
460.86	-0.5025	0.085	-0.0037
460.865	-0.5051	0.0862	-0.0037
460.87	-0.5038	0.085	-0.0037
460.875	-0.5025	0.085	-0.0037
460.88	-0.5025	0.0837	-0.0024
460.885	-0.5025	0.085	-0.0024
460.89	-0.5025	0.0862	-0.0011
460.895	-0.5025	0.0862	-0.0024
460.9	-0.5025	0.0875	-0.0049
460.905	-0.5025	0.0888	-0.0037
460.91	-0.5025	0.0875	-0.0037
460.915	-0.5025	0.0875	-0.0037
460.92	-0.5013	0.0875	-0.0037
460.925	-0.5038	0.09	-0.0037
460.93	-0.5013	0.0913	-0.0037
460.935	-0.5013	0.0913	-0.0037
460.94	-0.5013	0.0926	-0.0037
460.945	-0.5013	0.0951	-0.0049
460.95	-0.5	0.0951	-0.0037
460.955	-0.5013	0.0951	-0.0037
460.96	-0.5	0.0989	-0.0037
460.965	-0.5013	0.0989	-0.0037
460.97	-0.4987	0.1002	-0.0024
460.975	-0.4987	0.1027	-0.0037
460.98	-0.4987	0.1027	-0.0037
460.985	-0.5	0.104	-0.0049
460.99	-0.4962	0.1052	-0.0024
460.995	-0.4975	0.1065	-0.0037
461	-0.4975	0.1078	-0.0037
461.005	-0.4987	0.109	-0.0037
461.01	-0.4987	0.1078	-0.0024
461.015	-0.4987	0.1078	-0.0049
461.02	-0.4975	0.109	-0.0037
461.025	-0.4987	0.1078	-0.0037
461.03	-0.4975	0.109	-0.0024
461.035	-0.4987	0.1078	-0.0037
461.04	-0.4975	0.1065	-0.0037
461.045	-0.4987	0.109	-0.0037
461.05	-0.4987	0.1078	-0.0037
461.055	-0.5	0.1052	-0.0037
461.06	-0.4987	0.1065	-0.0037
461.065	-0.4987	0.1027	-0.0037
461.07	-0.5	0.1027	-0.0037
461.075	-0.5	0.0989	-0.0037
461.08	-0.5	0.0989	-0.0037
461.085	-0.5	0.0964	-0.0024
461.09	-0.5	0.0951	-0.0024
461.095	-0.5	0.0913	-0.0062
461.1	-0.5	0.0926	-0.0049
461.105	-0.5013	0.0862	-0.0049
461.11	-0.5025	0.085	-0.0011
461.115	-0.5025	0.0837	-0.0037
461.12	-0.5013	0.0812	-0.0049
461.125	-0.5025	0.0799	-0.0037
461.13	-0.5013	0.0786	-0.0024
461.135	-0.5038	0.0736	-0.0049
461.14	-0.5038	0.0723	-0.0037
461.145	-0.5038	0.0698	-0.0037
461.15	-0.5051	0.0685	-0.0024
461.155	-0.5051	0.0685	-0.0049
461.16	-0.5051	0.066	-0.0037
461.165	-0.5063	0.0647	-0.0024
461.17	-0.5063	0.0622	-0.0024
461.175	-0.5076	0.0622	-0.0037
461.18	-0.5063	0.0634	-0.0024
461.185	-0.5063	0.0622	-0.0037
461.19	-0.5063	0.0609	-0.0011
461.195	-0.5076	0.0584	-0.0037
461.2	-0.5089	0.0596	-0.0011
461.205	-0.5089	0.0609	-0.0024
461.21	-0.5076	0.0584	-0.0024
461.215	-0.5089	0.0584	-0.0037
461.22	-0.5089	0.0596	-0.0024
